cause_bucket,prediction_id,source_context,match_status,source_movie_title,target_start_date,target_end_date,weekend_gross_prediction_usd,title_candidate_count,canonical_title_candidate_count,article_id,article_title,article_url,discovered_date,raw_forecast_text,match_method,match_notes
matched_or_provisional,1397,weekly_ranked_predictions,provisional,Now You See Me 2,2016-06-10,2016-06-12,24100000,2,1,1207,Box Office Predictions: June 10-12,https://toddmthatcher.com/2016/06/06/box-office-predictions-june-10-12/,2016-06-06,"2. Now You See Me 2
Predicted Gross: $24.1 million",normalized_exact_release_date,
matched_or_provisional,1399,weekly_ranked_predictions,provisional,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-10,2016-06-12,14400000,2,1,1207,Box Office Predictions: June 10-12,https://toddmthatcher.com/2016/06/06/box-office-predictions-june-10-12/,2016-06-06,"4. Teenage Mutant Ninja Turtles: Out of the Shadows
Predicted Gross: $14.4 million (representing a drop of 59%)",normalized_exact,
matched_or_provisional,1398,weekly_ranked_predictions,provisional,Warcraft,2016-06-10,2016-06-12,23300000,2,1,1207,Box Office Predictions: June 10-12,https://toddmthatcher.com/2016/06/06/box-office-predictions-june-10-12/,2016-06-06,"3. Warcraft
Predicted Gross: $23.3 million",normalized_exact_release_date,
matched_or_provisional,1400,weekly_ranked_predictions,provisional,X-Men: Apocalypse,2016-06-10,2016-06-12,10400000,2,1,1207,Box Office Predictions: June 10-12,https://toddmthatcher.com/2016/06/06/box-office-predictions-june-10-12/,2016-06-06,"5. X-Men: Apocalypse
Predicted Gross: $10.4 million (representing a drop of 54%)",normalized_exact,
matched_or_provisional,1394,single_movie_prediction,provisional,Now You See Me 2,,,24100000,2,1,1201,Now You See Me 2 Box Office Prediction,https://toddmthatcher.com/2016/06/01/now-you-see-me-2-box-office-prediction/,2016-06-02,Now You See Me 2 opening weekend prediction: $24.1 million,normalized_exact,
matched_or_provisional,1396,single_movie_prediction,provisional,Warcraft,,,23300000,2,1,1205,Warcraft Box Office Prediction,https://toddmthatcher.com/2016/06/01/warcraft-box-office-prediction/,2016-06-02,Warcraft opening weekend prediction: $23.3 million,normalized_exact,
matched_or_provisional,1395,single_movie_prediction,provisional,The Conjuring 2,,,42600000,1,0,1203,The Conjuring 2 Box Office Prediction,https://toddmthatcher.com/2016/06/01/the-conjuring-2-box-office-prediction/,2016-06-01,The Conjuring 2 opening weekend prediction: $42.6 million,normalized_exact,
matched_or_provisional,1390,weekly_ranked_predictions,provisional,Alice Through the Looking Glass,2016-06-03,2016-06-05,10000000,2,1,1199,Box Office Predictions: June 3-5,https://toddmthatcher.com/2016/05/31/box-office-predictions-june-3-5/,2016-05-31,"4. Alice Through the Looking Glass
Predicted Gross: $10 million (representing a drop of 63%)",normalized_exact,
matched_or_provisional,1392,weekly_ranked_predictions,provisional,Captain America: Civil War,2016-06-03,2016-06-05,7600000,2,1,1199,Box Office Predictions: June 3-5,https://toddmthatcher.com/2016/05/31/box-office-predictions-june-3-5/,2016-05-31,"6. Captain America: Civil War
Predicted Gross: $7.6 million (representing a drop of 50%)",normalized_exact,
matched_or_provisional,1389,weekly_ranked_predictions,provisional,Me Before You,2016-06-03,2016-06-05,11500000,2,1,1199,Box Office Predictions: June 3-5,https://toddmthatcher.com/2016/05/31/box-office-predictions-june-3-5/,2016-05-31,"3. Me Before You
Predicted Gross: $11.5 million",normalized_exact_release_date,
matched_or_provisional,1393,weekly_ranked_predictions,provisional,Popstar: Never Stop Never Stopping,2016-06-03,2016-06-05,5600000,2,1,1199,Box Office Predictions: June 3-5,https://toddmthatcher.com/2016/05/31/box-office-predictions-june-3-5/,2016-05-31,"7. Popstar: Never Stop Never Stopping
Predicted Gross: $5.6 million",normalized_exact_release_date,
matched_or_provisional,1391,weekly_ranked_predictions,provisional,The Angry Birds Movie,2016-06-03,2016-06-05,9800000,1,0,1199,Box Office Predictions: June 3-5,https://toddmthatcher.com/2016/05/31/box-office-predictions-june-3-5/,2016-05-31,"5. The Angry Birds Movie
Predicted Gross: $9.8 million (representing a drop of 46%)",normalized_exact,
matched_or_provisional,1388,weekly_ranked_predictions,provisional,X-Men: Apocalypse,2016-06-03,2016-06-05,25300000,2,1,1199,Box Office Predictions: June 3-5,https://toddmthatcher.com/2016/05/31/box-office-predictions-june-3-5/,2016-05-31,"2. X-Men: Apocalypse
Predicted Gross: $25.3 million (representing a drop of 61%)",normalized_exact,
matched_or_provisional,1385,single_movie_prediction,provisional,Me Before You,,,11500000,2,1,1193,Me Before You Box Office Prediction,https://toddmthatcher.com/2016/05/25/me-before-you-box-office-prediction/,2016-05-26,Me Before You opening weekend prediction: $11.5 million,normalized_exact,
matched_or_provisional,1387,single_movie_prediction,provisional,Popstar: Never Stop Never Stopping,,,5600000,2,1,1197,Popstar: Never Stop Never Stopping Box Office Prediction,https://toddmthatcher.com/2016/05/26/popstar-never-stop-never-stopping-box-office-prediction/,2016-05-26,Popstar: Never Stop Never Stopping opening weekend prediction: $5.6 million,normalized_exact,
matched_or_provisional,1386,single_movie_prediction,provisional,Teenage Mutant Ninja Turtles: Out of the Shadows,,,50300000,2,1,1195,Teenage Mutant Ninja Turtles: Out of the Shadows Box Office Prediction,https://toddmthatcher.com/2016/05/25/teenage-mutant-ninja-turtles-out-of-the-shadows-box-office-prediction/,2016-05-25,Teenage Mutant Ninja Turtles: Out of the Shadows opening weekend prediction: $50.3 million,normalized_exact,
matched_or_provisional,1381,weekly_ranked_predictions,provisional,Alice Through the Looking Glass,2016-05-27,2016-05-30,53600000,2,1,1191,Box Office Predictions: May 27-30,https://toddmthatcher.com/2016/05/23/box-office-predictions-may-27-30/,2016-05-23,"2. Alice Through the Looking Glass
Predicted Gross: $53.6 million (Friday to Sunday), $67.7 million (Friday to Monday)",normalized_exact_release_date,
matched_or_provisional,1383,weekly_ranked_predictions,provisional,Captain America: Civil War,2016-05-27,2016-05-30,18100000,2,1,1191,Box Office Predictions: May 27-30,https://toddmthatcher.com/2016/05/23/box-office-predictions-may-27-30/,2016-05-23,"4. Captain America: Civil War
Predicted Gross: $18.1 million (Friday to Sunday), $22.2 million (Friday to Monday)",normalized_exact,
matched_or_provisional,1384,weekly_ranked_predictions,provisional,Neighbors 2: Sorority Rising,2016-05-27,2016-05-30,10400000,2,1,1191,Box Office Predictions: May 27-30,https://toddmthatcher.com/2016/05/23/box-office-predictions-may-27-30/,2016-05-23,"5. Neighbors 2: Sorority Rising
Predicted Gross: $10.4 million (Friday to Sunday), $12.2 million (Friday to Monday)",normalized_exact,
matched_or_provisional,1382,weekly_ranked_predictions,provisional,The Angry Birds Movie,2016-05-27,2016-05-30,20400000,1,0,1191,Box Office Predictions: May 27-30,https://toddmthatcher.com/2016/05/23/box-office-predictions-may-27-30/,2016-05-23,"3. The Angry Birds Movie
Predicted Gross: $20.4 million (Friday to Sunday), $24.5 million (Friday to Monday)",normalized_exact,
matched_or_provisional,1379,single_movie_prediction,provisional,Alice Through the Looking Glass,,,53600000,2,1,1187,Alice Through the Looking Glass Box Office Prediction,https://toddmthatcher.com/2016/05/18/alice-through-the-looking-glass-box-office-prediction/,2016-05-18,"Alice Through the Looking Glass opening weekend prediction: $53.6 million (Friday to Sunday), $67.7 million (Friday to Monday)",normalized_exact,
matched_or_provisional,1380,single_movie_prediction,provisional,X-Men: Apocalypse,,,82800000,2,1,1189,X-Men: Apocalypse Box Office Prediction,https://toddmthatcher.com/2016/05/18/x-men-apocalypse-box-office-prediction/,2016-05-18,"X-Men: Apocalypse opening weekend prediction: $82.8 million (Friday to Sunday), $100.4 million (Friday to Monday)",normalized_exact,
matched_or_provisional,1375,weekly_ranked_predictions,provisional,Captain America: Civil War,2016-05-20,2016-05-22,35100000,2,1,1185,Box Office Predictions: May 20-22,https://toddmthatcher.com/2016/05/16/box-office-predictions-may-20-22/,2016-05-16,"2. Captain America: Civil War
Predicted Gross: $35.1 million (representing a drop of 51%)",normalized_exact,
matched_or_provisional,1376,weekly_ranked_predictions,provisional,The Angry Birds Movie,2016-05-20,2016-05-22,34500000,1,0,1185,Box Office Predictions: May 20-22,https://toddmthatcher.com/2016/05/16/box-office-predictions-may-20-22/,2016-05-16,"3. The Angry Birds Movie
Predicted Gross: $34.5 million",normalized_exact_release_date,
matched_or_provisional,1377,weekly_ranked_predictions,provisional,The Nice Guys,2016-05-20,2016-05-22,14400000,2,1,1185,Box Office Predictions: May 20-22,https://toddmthatcher.com/2016/05/16/box-office-predictions-may-20-22/,2016-05-16,"4. The Nice Guys
Predicted Gross: $14.4 million",normalized_exact_release_date,
matched_or_provisional,1372,single_movie_prediction,provisional,Neighbors 2: Sorority Rising,,,38200000,2,1,1179,Neighbors 2: Sorority Rising Box Office Prediction,https://toddmthatcher.com/2016/05/11/neighbors-2-sorority-rising-box-office-prediction/,2016-05-11,Neighbors 2: Sorority Rising opening weekend prediction: $38.2 million,normalized_exact,
matched_or_provisional,1373,single_movie_prediction,provisional,The Angry Birds Movie,,,34500000,1,0,1181,The Angry Birds Movie Box Office Prediction,https://toddmthatcher.com/2016/05/11/the-angry-birds-movie-box-office-prediction/,2016-05-11,The Angry Birds Movie opening weekend prediction: $34.5 million,normalized_exact,
matched_or_provisional,1374,single_movie_prediction,provisional,The Nice Guys,,,14400000,2,1,1183,The Nice Guys Box Office Prediction,https://toddmthatcher.com/2016/05/11/the-nice-guys-box-office-prediction/,2016-05-11,The Nice Guys opening weekend prediction: $14.4 million,normalized_exact,
matched_or_provisional,1369,weekly_ranked_predictions,provisional,Money Monster,2016-05-13,2016-05-15,12700000,2,1,1177,Box Office Predictions: May 13-15,https://toddmthatcher.com/2016/05/09/box-office-predictions-may-13-15/,2016-05-09,"3. Money Monster
Predicted Gross: $12.7 million",normalized_exact_release_date,
matched_or_provisional,1370,weekly_ranked_predictions,provisional,The Darkness,2016-05-13,2016-05-15,5600000,2,1,1177,Box Office Predictions: May 13-15,https://toddmthatcher.com/2016/05/09/box-office-predictions-may-13-15/,2016-05-09,"4. The Darkness
Predicted Gross: $5.6 million",normalized_exact_release_date,
matched_or_provisional,1367,single_movie_prediction,provisional,Money Monster,,,12700000,2,1,1175,Money Monster Box Office Prediction,https://toddmthatcher.com/2016/05/04/money-monster-box-office-prediction/,2016-05-04,Money Monster opening weekend prediction: $12.7 million,normalized_exact,
matched_or_provisional,1366,single_movie_prediction,provisional,The Darkness,,,5600000,2,1,1173,The Darkness Box Office Prediction,https://toddmthatcher.com/2016/05/04/the-darkness-box-office-prediction/,2016-05-04,The Darkness opening weekend prediction: $5.6 million,normalized_exact,
matched_or_provisional,1363,weekly_ranked_predictions,provisional,Keanu,2016-05-06,2016-05-08,4900000,2,1,1171,Box Office Predictions: May 6-8,https://toddmthatcher.com/2016/05/02/box-office-predictions-may-6-8/,2016-05-02,"4. Keanu
Predicted Gross: $4.9 million (representing a drop of 48%)",normalized_exact,
matched_or_provisional,1365,weekly_ranked_predictions,provisional,The Huntsman Winter’s War,2016-05-06,2016-05-08,4500000,0,0,1171,Box Office Predictions: May 6-8,https://toddmthatcher.com/2016/05/02/box-office-predictions-may-6-8/,2016-05-02,"6. The Huntsman Winter’s War
Predicted Gross: $4.5 million (representing a drop of 54%)",normalized_exact,
matched_or_provisional,1364,weekly_ranked_predictions,provisional,Zootopia,2016-05-06,2016-05-08,4800000,2,1,1171,Box Office Predictions: May 6-8,https://toddmthatcher.com/2016/05/02/box-office-predictions-may-6-8/,2016-05-02,"5. Zootopia
Predicted Gross: $4.8 million (representing a drop of 14%)",normalized_exact,
matched_or_provisional,1360,single_movie_prediction,provisional,Captain America: Civil War,,,205600000,2,1,1169,Captain America: Civil War Box Office Prediction,https://toddmthatcher.com/2016/04/27/captain-america-civil-war-box-office-prediction/,2016-04-27,Captain America: Civil War opening weekend prediction: $205.6 million,normalized_exact,
matched_or_provisional,1358,weekly_ranked_predictions,provisional,Barbershop: The Next Cut,2016-04-29,2016-05-01,6200000,2,1,1167,Box Office Predictions: April 29-May 1,https://toddmthatcher.com/2016/04/25/box-office-predictions-april-29-may-1/,2016-04-25,"5. Barbershop: The Next Cut
Predicted Gross: $6.2 million (representing a drop of 41%)",normalized_exact,
matched_or_provisional,1355,weekly_ranked_predictions,provisional,Keanu,2016-04-29,2016-05-01,17600000,2,1,1167,Box Office Predictions: April 29-May 1,https://toddmthatcher.com/2016/04/25/box-office-predictions-april-29-may-1/,2016-04-25,"2. Keanu
Predicted Gross: $17.6 million",normalized_exact_release_date,
matched_or_provisional,1359,weekly_ranked_predictions,provisional,Ratchet & Clank,2016-04-29,2016-05-01,5200000,2,1,1167,Box Office Predictions: April 29-May 1,https://toddmthatcher.com/2016/04/25/box-office-predictions-april-29-may-1/,2016-04-25,"6. Ratchet & Clank
Predicted Gross: $5.2 million",normalized_exact_release_date,
matched_or_provisional,1357,weekly_ranked_predictions,provisional,The Huntsman Winter’s War,2016-04-29,2016-05-01,8100000,0,0,1167,Box Office Predictions: April 29-May 1,https://toddmthatcher.com/2016/04/25/box-office-predictions-april-29-may-1/,2016-04-25,"4. The Huntsman Winter’s War
Predicted Gross: $8.1 million (representing a drop of 58%)",normalized_exact,
matched_or_provisional,1352,single_movie_prediction,provisional,Keanu,,,17600000,2,1,1161,Keanu Box Office Prediction,https://toddmthatcher.com/2016/04/22/keanu-box-office-prediction/,2016-04-23,Keanu opening weekend prediction: $17.6 million,normalized_exact,
matched_or_provisional,1353,single_movie_prediction,provisional,Ratchet & Clank,,,5200000,2,1,1163,Ratchet & Clank Box Office Prediction,https://toddmthatcher.com/2016/04/23/ratchet-clank-box-office-prediction/,2016-04-23,Ratchet & Clank opening weekend prediction: $5.2 million,normalized_exact,
matched_or_provisional,1349,weekly_ranked_predictions,provisional,Barbershop: The Next Cut,2016-04-22,2016-04-24,11200000,2,1,1159,Box Office Predictions: April 22-24,https://toddmthatcher.com/2016/04/18/box-office-predictions-april-22-24/,2016-04-18,"3. Barbershop: The Next Cut
Predicted Gross: $11.2 million (representing a drop of 45%)",normalized_exact,
matched_or_provisional,1351,weekly_ranked_predictions,provisional,The Boss,2016-04-22,2016-04-24,4900000,2,1,1159,Box Office Predictions: April 22-24,https://toddmthatcher.com/2016/04/18/box-office-predictions-april-22-24/,2016-04-18,"5. The Boss
Predicted Gross: $4.9 million (representing a drop of 50%)",normalized_exact,
matched_or_provisional,1348,weekly_ranked_predictions,provisional,The Huntsman Winter’s War,2016-04-22,2016-04-24,26300000,0,0,1159,Box Office Predictions: April 22-24,https://toddmthatcher.com/2016/04/18/box-office-predictions-april-22-24/,2016-04-18,"2. The Huntsman Winter’s War
Predicted Gross: $26.3 million",normalized_exact_release_date,
matched_or_provisional,1350,weekly_ranked_predictions,provisional,Zootopia,2016-04-22,2016-04-24,5000000,2,1,1159,Box Office Predictions: April 22-24,https://toddmthatcher.com/2016/04/18/box-office-predictions-april-22-24/,2016-04-18,"4. Zootopia
Predicted Gross: $5 million (representing a drop of 40%)",normalized_exact,
matched_or_provisional,1347,single_movie_prediction,provisional,The Huntsman Winter’s War,,,26300000,0,0,1157,The Huntsman Winter’s War Box Office Prediction,https://toddmthatcher.com/2016/04/14/the-huntsman-winters-war-box-office-prediction/,2016-04-14,The Huntsman Winter’s War opening weekend prediction: $26.3 million,normalized_exact,
